Year 2011
Age,Men,Women
AveMonthlyPrice,SEMIDETACHED,951.1689247340948
AveMonthlyPrice,MULTIFAMILY,1173.1480490853692
AveMonthlyPrice,BACKYARD_INFORMAL,655.9711179080308
AveMonthlyPrice,INFORMAL,631.3832754629786
AveVacancy,FORMAL,0.060148
AveVacancy,SEMIDETACHED,0.072862
AveVacancy,MULTIFAMILY,0.101609
AveVacancy,BACKYARD_INFORMAL,0.047253
AveVacancy,INFORMAL,0.040347
Available land for construction by region
166002,0.005001
164002,310.320002
199041,9730.695010
199014,1864.440002
199013,2811.515002
199026,0.270000
199002,15073.955007
199015,157.245001
199016,5399.040005
199025,0.020000
199027,57.610000
199028,0.035001
199029,0.205012
199042,11.750000
199043,0.000000
199019,1080.525001
199017,1513.380001
199018,0.190003
199020,934.440002
199024,0.035006
199033,0.245009
199039,0.170011
199040,0.055000
199050,0.045001
167002,223.880002
199022,0.060003
199021,0.035002
199023,0.130002
199052,0.350000
199051,78.245002
199054,0.015000
199057,0.025000
199035,262.500005
199034,0.045001
199036,0.030000
199037,0.040000
199045,4916.820004
199038,0.260016
199046,0.015002
199055,940.445001
199047,2334.385003
199048,0.040000
199030,0.070003
199031,0.050001
199032,0.030001
199004,103.155002
199003,0.000000
199005,1114.310001
164021,0.000000
167018,854.909999
167017,0.020000
167019,0.030000
167026,0.015000
167024,0.280000
167020,15.485000
167022,0.010000
167014,0.100000
167011,0.015000
166007,0.000000
166005,0.020000
166008,1608.040002
167006,0.010000
167008,0.000000
167007,0.010000
167009,0.005000
164016,316.525000
164014,70.850000
164017,0.010000
164018,0.000000
199007,88.320000
199053,1408.905001
199056,0.010000
167028,0.000000
199001,0.005000
164020,0.000000
167015,15.965000
167012,0.005000
167001,0.010000
167013,213.805000
167023,0.040000
167025,0.000000
167005,4.935000
167003,0.235000
167027,9.145000
167010,0.060000
167016,0.000000
166010,5.385000
166009,0.000000
166011,0.050000
199011,0.005000
164015,0.000000
199008,138.445000
199006,28.695000
164022,0.005000
199009,90.130000
199010,36.910000
166004,25.790000
Housing costs by income group
Income,rent_250,rent_500,rent_750,rent_1000,rent_1250,rent_1500,rent_1750,rent_2000,rent_2250,rent_2500,averageRent
10000,876561,140217,113561,111065,52584,46690,45111,37922,30401,166924,903
20000,66454,11860,8952,8688,4346,3962,3768,3079,2358,11273,859
30000,4239,775,594,584,315,372,336,277,234,1384,1081
40000,589,89,71,56,52,55,60,72,45,336,1327
50000,378,26,48,40,27,30,42,44,37,281,1560
60000,134,19,16,12,10,7,13,7,8,103,1465
70000,216,27,29,27,27,25,24,29,15,183,1574
80000,321,29,17,29,38,31,29,41,28,215,1497
90000,114,16,6,12,6,13,16,10,7,86,1559
100000,101,14,11,11,10,10,13,13,9,86,1683
jobByRegion,Empl,total
166002,7228,7228
164002,498,498
199041,209441,209441
199014,51058,51058
199013,56335,56335
199026,27044,27044
199002,8293,8293
199015,53700,53700
199016,56195,56195
199025,15016,15016
199027,0,0
199028,17640,17640
199029,76353,76353
199042,9067,9067
199043,7373,7373
199019,29154,29154
199017,30506,30506
199018,68105,68105
199020,25092,25092
199024,24815,24815
199033,70258,70258
199039,115979,115979
199040,32653,32653
199050,17814,17814
167002,7186,7186
199022,22216,22216
199021,22175,22175
199023,47123,47123
199052,5364,5364
199051,15953,15953
199054,6617,6617
199057,7,7
199035,37406,37406
199034,17500,17500
199036,17291,17291
199037,12997,12997
199045,25232,25232
199038,131787,131787
199046,23951,23951
199055,8274,8274
199047,23836,23836
199048,132,132
199030,32325,32325
199031,15908,15908
199032,9209,9209
199004,24242,24242
199003,620,620
199005,607,607
164021,561,561
167018,5198,5198
167017,3259,3259
167019,455,455
167026,1333,1333
167024,568,568
167020,90,90
167022,616,616
167014,504,504
167011,5381,5381
166007,8638,8638
166005,20619,20619
166008,39540,39540
167006,779,779
167008,939,939
167007,6285,6285
167009,668,668
164016,3673,3673
164014,90,90
164017,5051,5051
164018,1529,1529
199007,5582,5582
199053,2927,2927
199056,446,446
167028,228,228
199001,3065,3065
164020,45,45
167015,380,380
167012,6743,6743
167001,1565,1565
167013,0,0
167023,38,38
167025,97,97
167005,28,28
167003,183,183
167027,32,32
167010,1557,1557
167016,550,550
166010,218,218
166009,170,170
166011,302,302
199011,3308,3308
164015,4664,4664
199008,316,316
199006,173,173
164022,525,525
199009,157,157
199010,23,23
166004,2,2
Count of simulated events
MigrationEvent,9943
BirthEvent,31776
DivorceEvent,10476
EmploymentEvent,71319
MarriageEvent,33467
BirthDayEvent,4513669
RenovationEvent,1847226
MoveEvent,245588
LeaveParentsEvent,16483
LicenseEvent,43027
DeathEvent,35945
DemolitionEvent,1268
ConstructionEvent,35124
Year 2035
Age,Men,Women
0,16245,15752
1,16297,15766
2,16556,15695
3,16253,15517
4,16688,15645
5,16721,15897
6,16728,15915
7,16842,16072
8,17015,16308
9,17432,16385
10,18109,16969
11,18302,17421
12,18718,17825
13,19436,18470
14,19882,18970
15,20461,19232
16,21055,19931
17,21751,20595
18,21781,20676
19,22022,21045
20,22228,21077
21,22303,20857
22,21783,20787
23,21798,20560
24,22088,20779
25,33809,31378
26,49723,36029
27,35719,34079
28,37901,36643
29,32513,25145
30,31742,34650
31,38418,32104
32,28602,37732
33,31356,34183
34,27671,32199
35,29183,27515
36,31970,38794
37,34858,28858
38,32972,30382
39,29658,31131
40,30999,35550
41,29626,29011
42,34521,31549
43,32270,34624
44,41933,29204
45,34655,44642
46,36937,38622
47,37989,57428
48,38704,43761
49,35699,40014
50,42481,39777
51,46874,42927
52,63135,39762
53,43947,44417
54,34134,37542
55,37080,37748
56,39678,33404
57,32473,36078
58,33936,33670
59,34314,33283
60,31288,40501
61,35098,28248
62,29587,33703
63,29495,27981
64,26476,35465
65,26365,29229
66,25636,34016
67,20227,24886
68,24958,24895
69,20374,22504
70,18659,33500
71,19003,21847
72,19254,22941
73,17669,21737
74,15574,33126
75,14311,19472
76,20484,20323
77,13750,15202
78,12955,15403
79,9872,17216
80,8093,13255
81,8844,15439
82,8045,11561
83,6956,11813
84,4910,11626
85,3532,7051
86,5475,7636
87,5125,4408
88,4600,3205
89,1914,2866
90,1259,2811
91,806,3668
92,729,2816
93,611,1795
94,401,1523
95,259,994
96,166,734
97,104,369
98,75,601
99,52,208
100,60,316
hhByType,hh
SIZE_1_INC_LOW,526849
SIZE_2_INC_LOW,483763
SIZE_3_INC_LOW,333758
SIZE_4_INC_LOW,427034
SIZE_1_INC_MEDIUM,452
SIZE_2_INC_MEDIUM,1551
SIZE_3_INC_MEDIUM,1565
SIZE_4_INC_MEDIUM,6885
SIZE_1_INC_HIGH,179
SIZE_2_INC_HIGH,488
SIZE_3_INC_HIGH,288
SIZE_4_INC_HIGH,327
SIZE_1_INC_VERY_HIGH,240
SIZE_2_INC_VERY_HIGH,667
SIZE_3_INC_VERY_HIGH,439
SIZE_4_INC_VERY_HIGH,474
hhBySize,527720,486469,336050,248424,106872,44532,19332,8996,4142,2422
AveHHSize,2.562465580441904
AveHHInc,3676.0841907293106,MedianHHInc,2368.0
laborParticipationRateByAge,male,female
<18,0.000120,0.000240
18-29,0.152051,0.146773
30-49,0.491950,0.497484
50-64,0.583817,0.597435
>=65,0.170829,0.109284
aveCommuteDistByRegion,minutes
166002,49.133453
164002,44.42543
199041,27.334705
199014,30.07033
199013,34.843224
199026,28.540234
199002,41.216354
199015,31.025171
199016,32.15506
199025,28.300772
199027,NaN
199028,24.041897
199029,24.354113
199042,29.914566
199043,28.200855
199019,34.572
199017,35.174942
199018,36.03233
199020,33.809525
199024,26.246332
199033,24.570303
199039,25.424828
199040,26.620104
199050,29.75046
167002,40.38298
199022,33.50146
199021,29.576887
199023,24.081757
199052,35.136887
199051,34.915207
199054,39.50772
199057,47.30567
199035,32.661358
199034,26.513882
199036,29.712952
199037,30.01928
199045,38.996708
199038,26.332703
199046,37.506992
199055,42.235924
199047,39.22446
199048,37.76153
199030,23.597435
199031,22.606539
199032,23.063814
199004,49.650673
199003,50.377407
199005,41.03522
164021,39.910885
167018,39.89958
167017,47.57751
167019,37.11663
167026,35.728077
167024,34.65048
167020,35.649677
167022,36.772045
167014,40.319218
167011,37.85785
166007,49.122448
166005,50.93009
166008,49.970394
167006,47.95463
167008,47.714878
167007,52.31462
167009,49.249825
164016,44.542904
164014,43.939518
164017,45.541656
164018,44.02032
199007,38.808937
199053,39.317123
199056,41.80646
167028,35.596226
199001,50.30731
164020,42.63923
167015,38.033607
167012,36.854614
167001,38.27411
167013,NaN
167023,34.89405
167025,38.717865
167005,35.355236
167003,37.175644
167027,31.415443
167010,36.398724
167016,48.166885
166010,46.40054
166009,46.929058
166011,51.310257
199011,38.770336
164015,46.336353
199008,43.503555
199006,37.699657
164022,44.24625
199009,33.821762
199010,33.89041
166004,50.30166
carOwnershipLevel,households
0cars,1312808
1car,472151
2cars,0
3+cars,0
QualityLevel,Dwellings
1,136360
2,123947
3,159309
4,765219
CountOfDD,FORMAL,983716
CountOfDD,SEMIDETACHED,175539
CountOfDD,MULTIFAMILY,243593
CountOfDD,BACKYARD_INFORMAL,198169
CountOfDD,INFORMAL,316572
AveMonthlyPrice,FORMAL,951.8834240217628
AveMonthlyPrice,SEMIDETACHED,965.9870588332672
AveMonthlyPrice,MULTIFAMILY,1204.5220676069898
AveMonthlyPrice,BACKYARD_INFORMAL,690.9679782572
AveMonthlyPrice,INFORMAL,655.6818599686384
AveVacancy,FORMAL,0.062762
AveVacancy,SEMIDETACHED,0.079377
AveVacancy,MULTIFAMILY,0.104092
AveVacancy,BACKYARD_INFORMAL,0.051275
AveVacancy,INFORMAL,0.042015
Available land for construction by region
166002,0.005001
164002,197.975002
199041,9022.095011
199014,1704.005002
199013,2579.470003
199026,0.270000
199002,14481.205008
199015,1.975001
199016,4974.620006
199025,0.020000
199027,51.330000
199028,0.035001
199029,0.205012
199042,1.505000
199043,0.000000
199019,973.480001
199017,1395.510002
199018,0.190003
199020,825.765002
199024,0.035006
199033,0.245009
199039,0.170011
199040,0.055000
199050,0.045001
167002,160.215002
199022,0.060003
199021,0.035002
199023,0.130002
199052,0.320000
199051,10.530002
199054,0.015000
199057,0.010000
199035,144.455005
199034,0.045001
199036,0.030000
199037,0.040000
199045,4536.150005
199038,0.260016
199046,0.015002
199055,840.880002
199047,2090.620003
199048,0.030000
199030,0.070003
199031,0.050001
199032,0.030001
199004,32.345002
199003,0.000000
199005,1013.295001
164021,0.000000
167018,793.699998
167017,0.020000
167019,0.030000
167026,0.015000
167024,0.280000
167020,13.155000
167022,0.010000
167014,0.075000
167011,0.015000
166007,0.000000
166005,0.020000
166008,1442.045002
167006,0.010000
167008,0.000000
167007,0.010000
167009,0.005000
164016,287.395000
164014,62.295000
164017,0.010000
164018,0.000000
199007,71.280000
199053,1341.540001
199056,0.010000
167028,0.000000
199001,0.005000
164020,0.000000
167015,12.780000
167012,0.005000
167001,0.010000
167013,207.025000
167023,0.040000
167025,0.000000
167005,2.405000
167003,0.235000
167027,6.865000
167010,0.060000
167016,0.000000
166010,4.355000
166009,0.000000
166011,0.050000
199011,0.005000
164015,0.000000
199008,119.475000
199006,22.040000
164022,0.005000
199009,75.405000
199010,34.610000
166004,18.625000
Housing costs by income group
Income,rent_250,rent_500,rent_750,rent_1000,rent_1250,rent_1500,rent_1750,rent_2000,rent_2250,rent_2500,averageRent
10000,895616,134149,116236,90871,78454,44357,46921,37278,32022,170162,919
20000,67289,11166,9242,7093,6156,3794,3839,3007,2407,11345,858
30000,4267,767,613,501,401,309,323,287,249,1339,1056
40000,596,90,66,61,61,52,63,59,51,298,1296
50000,373,39,42,34,37,25,49,41,35,288,1563
60000,112,25,14,17,12,7,17,4,12,99,1680
70000,215,21,21,23,32,25,22,23,20,183,1707
80000,316,29,13,25,35,27,32,35,23,193,1457
90000,93,12,8,8,10,9,11,12,10,81,1921
100000,96,10,11,13,6,8,15,12,12,70,1626
jobByRegion,Empl,total
166002,7263,7263
164002,501,501
199041,210483,210483
199014,51313,51313
199013,56616,56616
199026,27179,27179
199002,8348,8348
199015,53973,53973
199016,56468,56468
199025,15091,15091
199027,0,0
199028,17728,17728
199029,76736,76736
199042,9111,9111
199043,7409,7409
199019,29299,29299
199017,30661,30661
199018,68448,68448
199020,25222,25222
199024,24942,24942
199033,70621,70621
199039,116560,116560
199040,32814,32814
199050,17906,17906
167002,7224,7224
199022,22327,22327
199021,22288,22288
199023,47353,47353
199052,5392,5392
199051,16031,16031
199054,6647,6647
199057,7,7
199035,37594,37594
199034,17587,17587
199036,17376,17376
199037,13064,13064
199045,25361,25361
199038,132442,132442
199046,24072,24072
199055,8317,8317
199047,23952,23952
199048,133,133
199030,32487,32487
199031,15990,15990
199032,9259,9259
199004,24362,24362
199003,623,623
199005,611,611
164021,564,564
167018,5225,5225
167017,3277,3277
167019,457,457
167026,1340,1340
167024,570,570
167020,90,90
167022,618,618
167014,507,507
167011,5407,5407
166007,8681,8681
166005,20722,20722
166008,39738,39738
167006,783,783
167008,944,944
167007,6316,6316
167009,671,671
164016,3692,3692
164014,90,90
164017,5076,5076
164018,1537,1537
199007,5611,5611
199053,2941,2941
199056,448,448
167028,229,229
199001,3080,3080
164020,46,46
167015,382,382
167012,6776,6776
167001,1574,1574
167013,0,0
167023,38,38
167025,98,98
167005,28,28
167003,184,184
167027,32,32
167010,1565,1565
167016,553,553
166010,219,219
166009,171,171
166011,304,304
199011,3324,3324
164015,4687,4687
199008,319,319
199006,174,174
164022,528,528
199009,159,159
199010,23,23
166004,2,2
Count of simulated events
MigrationEvent,10493
BirthEvent,31830
DivorceEvent,10547
MarriageEvent,34396
EmploymentEvent,74457
BirthDayEvent,4534646
MoveEvent,248477
RenovationEvent,1881063
LeaveParentsEvent,15755
LicenseEvent,43166
DeathEvent,37136
DemolitionEvent,1268
ConstructionEvent,37148
Year 2036
Age,Men,Women
0,16594,15894
1,16319,15818
2,16391,15864
3,16646,15788
4,16371,15619
5,16780,15732
6,16829,15995
7,16834,16018
8,16947,16183
9,17121,16415
10,17558,16480
11,18234,17058
12,18401,17543
13,18820,17940
14,19547,18590
15,20000,19099
16,20575,19349
17,21174,20037
18,21863,20718
19,21937,20790
20,22163,21186
21,22347,21210
22,22431,20982
23,21930,20904
24,21937,20700
25,22279,20965
26,34121,31589
27,49928,36247
28,35909,34293
29,38077,36792
30,32690,25338
31,31942,34832
32,38580,32313
33,28780,37941
34,31488,34368
35,27845,32348
36,29335,27722
37,32172,38972
38,35023,29021
39,33130,30543
40,29791,31346
41,31160,35676
42,29800,29198
43,34672,31753
44,32486,34741
45,42054,29458
46,34771,44842
47,37104,38933
48,38071,57628
49,38814,43932
50,35845,40196
51,42618,39955
52,47066,43071
53,63124,39933
54,43926,44526
55,34171,37631
56,37067,37789
57,39590,33494
58,32445,36115
59,33851,33708
60,34169,33365
61,31162,40476
62,34850,28264
63,29387,33691
64,29285,27986
65,26237,35396
66,26119,29204
67,25353,33850
68,20012,24783
69,24608,24732
70,20053,22437
71,18337,33237
72,18618,21707
73,18821,22762
74,17235,21614
75,15172,32672
76,13877,19175
77,19762,19945
78,13248,14916
79,12336,15024
80,9388,16700
81,7653,12830
82,8263,14783
83,7402,10980
84,6329,11125
85,4398,10837
86,3123,6520
87,4767,6987
88,4440,3961
89,3926,2830
90,1575,2510
91,1024,2404
92,622,3025
93,563,2259
94,448,1390
95,300,1161
96,190,711
97,121,540
98,64,263
99,53,405
100,59,332
hhByType,hh
SIZE_1_INC_LOW,535696
SIZE_2_INC_LOW,497459
SIZE_3_INC_LOW,340165
SIZE_4_INC_LOW,423351
SIZE_1_INC_MEDIUM,448
SIZE_2_INC_MEDIUM,1535
SIZE_3_INC_MEDIUM,1527
SIZE_4_INC_MEDIUM,6706
SIZE_1_INC_HIGH,187
SIZE_2_INC_HIGH,514
SIZE_3_INC_HIGH,288
SIZE_4_INC_HIGH,334
SIZE_1_INC_VERY_HIGH,223
SIZE_2_INC_VERY_HIGH,598
SIZE_3_INC_VERY_HIGH,408
SIZE_4_INC_VERY_HIGH,401
hhBySize,536554,500106,342388,250548,105713,42733,18094,8125,3614,1965
AveHHSize,2.539303474340273
AveHHInc,3653.517896609645,MedianHHInc,2368.0
laborParticipationRateByAge,male,female
<18,0.000146,0.000236
18-29,0.155771,0.153481
30-49,0.490614,0.499205
50-64,0.583846,0.598057
>=65,0.167889,0.110622
aveCommuteDistByRegion,minutes
166002,45.70742
164002,44.71181
199041,26.422085
199014,26.697191
199013,31.08503
199026,25.010391
199002,38.121387
199015,25.867647
199016,26.53004
199025,24.529028
199027,NaN
199028,22.612959
199029,24.044466
199042,29.731842
199043,28.297466
199019,30.412935
199017,31.100676
199018,32.32332
199020,28.750422
199024,24.150692
199033,22.971937
199039,23.835688
199040,25.183916
199050,27.936357
167002,36.000362
199022,27.38639
199021,23.699938
199023,24.189222
199052,33.58537
199051,34.328484
199054,38.74994
199057,44.84709
199035,27.432447
199034,25.971619
199036,28.781845
199037,28.10606
199045,35.444073
199038,26.128525
199046,35.146286
199055,40.24901
199047,36.524715
199048,34.820904
199030,23.109827
199031,22.71781
199032,22.953888
199004,44.802868
199003,43.15933
199005,41.086563
164021,40.74168
167018,33.901527
167017,36.793606
167019,31.292986
167026,33.021156
167024,30.943481
167020,29.587025
167022,32.527985
167014,33.744015
167011,35.39237
166007,48.588974
166005,50.878994
166008,45.909073
167006,39.441048
167008,40.282497
167007,49.974373
167009,46.59722
164016,44.760963
164014,44.42801
164017,45.73094
164018,43.655518
199007,38.92443
199053,37.679314
199056,41.24648
167028,30.384436
199001,46.57584
164020,43.079994
167015,35.358208
167012,33.180088
167001,33.790363
167013,NaN
167023,29.879251
167025,33.222633
167005,32.65602
167003,36.710285
167027,27.982397
167010,35.276337
167016,38.708492
166010,42.584427
166009,41.524548
166011,46.444725
199011,35.198757
164015,46.7313
199008,39.03223
199006,37.57614
164022,42.90996
199009,32.590122
199010,31.41002
166004,50.232956
carOwnershipLevel,households
0cars,1340130
1car,469710
2cars,0
3+cars,0
QualityLevel,Dwellings
1,138557
2,124855
3,160886
4,760537
CountOfDD,FORMAL,994033
CountOfDD,SEMIDETACHED,178974
CountOfDD,MULTIFAMILY,249697
CountOfDD,BACKYARD_INFORMAL,204608
CountOfDD,INFORMAL,325360
AveMonthlyPrice,FORMAL,955.5135658178516
AveMonthlyPrice,SEMIDETACHED,985.1076831039242
AveMonthlyPrice,MULTIFAMILY,1242.4297805197787
AveMonthlyPrice,BACKYARD_INFORMAL,727.1521964919535
AveMonthlyPrice,INFORMAL,688.4968094210664
AveVacancy,FORMAL,0.065154
AveVacancy,SEMIDETACHED,0.083138
AveVacancy,MULTIFAMILY,0.108866
AveVacancy,BACKYARD_INFORMAL,0.058808
AveVacancy,INFORMAL,0.049815
Available land for construction by region
166002,0.005001
164002,155.635002
199041,8275.550012
199014,1542.035002
199013,2343.410003
199026,0.270000
199002,13820.835009
199015,0.190001
199016,4549.220006
199025,0.020000
199027,43.640000
199028,0.035001
199029,0.205012
199042,0.725000
199043,0.000000
199019,866.880001
199017,1274.035002
199018,0.190003
199020,698.655002
199024,0.035006
199033,0.245009
199039,0.170011
199040,0.055000
199050,0.045001
167002,62.270002
199022,0.060003
199021,0.035002
199023,0.130002
199052,0.320000
199051,0.065002
199054,0.015000
199057,0.010000
199035,11.790005
199034,0.045001
199036,0.030000
199037,0.040000
199045,4135.025006
199038,0.260016
199046,0.015002
199055,727.890002
199047,1842.060004
199048,0.020000
199030,0.070003
199031,0.050001
199032,0.030001
199004,0.860002
199003,0.000000
199005,910.660001
164021,0.000000
167018,733.559998
167017,0.020000
167019,0.030000
167026,0.015000
167024,0.280000
167020,9.520000
167022,0.010000
167014,0.050000
167011,0.015000
166007,0.000000
166005,0.020000
166008,1267.710002
167006,0.010000
167008,0.000000
167007,0.010000
167009,0.005000
164016,262.090000
164014,54.000000
164017,0.010000
164018,0.000000
199007,52.145000
199053,1279.775001
199056,0.010000
167028,0.000000
199001,0.005000
164020,0.000000
167015,9.085000
167012,0.005000
167001,0.010000
167013,201.025000
167023,0.040000
167025,0.000000
167005,0.355000
167003,0.235000
167027,5.120000
167010,0.050000
167016,0.000000
166010,1.465000
166009,0.000000
166011,0.050000
199011,0.005000
164015,0.000000
199008,100.120000
199006,15.655000
164022,0.005000
199009,59.820000
199010,31.965000
166004,12.590000
Housing costs by income group
Income,rent_250,rent_500,rent_750,rent_1000,rent_1250,rent_1500,rent_1750,rent_2000,rent_2250,rent_2500,averageRent
10000,917093,132887,113103,86556,83429,46111,47104,35167,28436,180699,944
20000,68568,11101,8997,6737,6258,3737,3813,2714,2074,12087,884
30000,4297,713,609,468,439,282,319,228,225,1278,1028
40000,612,87,63,63,56,51,62,52,44,268,1196
50000,413,37,45,35,30,28,57,33,31,293,1469
60000,103,19,17,18,10,11,11,9,17,106,1775
70000,202,18,22,26,27,15,21,20,14,169,1660
80000,272,22,15,20,30,20,33,26,19,186,1599
90000,91,11,9,8,10,9,11,9,8,71,1586
100000,86,9,10,12,7,3,11,11,8,59,1417
jobByRegion,Empl,total
166002,7299,7299
164002,502,502
199041,211538,211538
199014,51575,51575
199013,56895,56895
199026,27316,27316
199002,8378,8378
199015,54244,54244
199016,56750,56750
199025,15164,15164
199027,0,0
199028,17816,17816
199029,77112,77112
199042,9157,9157
199043,7446,7446
199019,29445,29445
199017,30810,30810
199018,68793,68793
199020,25345,25345
199024,25066,25066
199033,70965,70965
199039,117141,117141
199040,32980,32980
199050,17990,17990
167002,7261,7261
199022,22442,22442
199021,22396,22396
199023,47591,47591
199052,5418,5418
199051,16112,16112
199054,6683,6683
199057,7,7
199035,37782,37782
199034,17675,17675
199036,17463,17463
199037,13129,13129
199045,25484,25484
199038,133105,133105
199046,24192,24192
199055,8355,8355
199047,24074,24074
199048,133,133
199030,32649,32649
199031,16068,16068
199032,9304,9304
199004,24483,24483
199003,626,626
199005,611,611
164021,567,567
167018,5254,5254
167017,3293,3293
167019,459,459
167026,1346,1346
167024,573,573
167020,90,90
167022,621,621
167014,508,508
167011,5434,5434
166007,8724,8724
166005,20823,20823
166008,39937,39937
167006,787,787
167008,949,949
167007,6348,6348
167009,675,675
164016,3709,3709
164014,90,90
164017,5101,5101
164018,1545,1545
199007,5639,5639
199053,2955,2955
199056,450,450
167028,231,231
199001,3095,3095
164020,46,46
167015,384,384
167012,6810,6810
167001,1581,1581
167013,0,0
167023,38,38
167025,98,98
167005,28,28
167003,185,185
167027,32,32
167010,1573,1573
167016,556,556
166010,220,220
166009,172,172
166011,305,305
199011,3340,3340
164015,4711,4711
199008,320,320
199006,175,175
164022,530,530
199009,160,160
199010,23,23
166004,2,2
Count of simulated events
MigrationEvent,10977
BirthEvent,32286
DivorceEvent,10378
MarriageEvent,34446
EmploymentEvent,80287
BirthDayEvent,4555576
RenovationEvent,1916892
MoveEvent,252536
LeaveParentsEvent,15410
LicenseEvent,42990
DeathEvent,38634
DemolitionEvent,1407
ConstructionEvent,36490
Year 2037
Age,Men,Women
0,16654,15945
1,16686,15955
2,16405,15912
3,16489,15953
4,16749,15901
5,16464,15719
6,16886,15838
7,16928,16093
8,16949,16141
9,17062,16291
10,17230,16500
11,17676,16584
12,18341,17158
13,18504,17647
14,18938,18047
15,19671,18721
16,20102,19215
17,20715,19490
18,21310,20171
19,22007,20847
20,22067,20937
21,22306,21312
22,22485,21337
23,22564,21101
24,22054,21045
25,22062,20816
26,22483,21150
27,34419,31834
28,50105,36450
29,36165,34529
30,38248,36944
31,32858,25572
32,32175,35041
33,38730,32542
34,28963,38133
35,31630,34577
36,27997,32497
37,29512,27977
38,32381,39094
39,35191,29219
40,33296,30752
41,29960,31540
42,31264,35844
43,29968,29379
44,34850,31953
45,32706,34857
46,42198,29727
47,34900,45011
48,37226,39222
49,38248,57794
50,38921,44118
51,35973,40341
52,42723,40142
53,47237,43212
54,63089,40102
55,43901,44655
56,34215,37735
57,37041,37864
58,39474,33580
59,32347,36138
60,33738,33754
61,34032,33438
62,31056,40409
63,34593,28285
64,29160,33632
65,28983,27983
66,26015,35265
67,25809,29138
68,25038,33700
69,19776,24669
70,24212,24548
71,19693,22391
72,18002,32954
73,18228,21513
74,18327,22532
75,16765,21442
76,14648,32079
77,13442,18883
78,18971,19507
79,12673,14536
80,11705,14591
81,8800,16084
82,7112,12285
83,7629,14003
84,6743,10344
85,5698,10390
86,3897,9906
87,2754,5910
88,4137,6206
89,3756,3493
90,3273,2472
91,1293,2106
92,818,2018
93,468,2449
94,402,1777
95,331,1058
96,208,880
97,132,527
98,73,390
99,38,173
100,74,465
hhByType,hh
SIZE_1_INC_LOW,544812
SIZE_2_INC_LOW,510503
SIZE_3_INC_LOW,346130
SIZE_4_INC_LOW,419682
SIZE_1_INC_MEDIUM,448
SIZE_2_INC_MEDIUM,1554
SIZE_3_INC_MEDIUM,1501
SIZE_4_INC_MEDIUM,6604
SIZE_1_INC_HIGH,202
SIZE_2_INC_HIGH,514
SIZE_3_INC_HIGH,263
SIZE_4_INC_HIGH,318
SIZE_1_INC_VERY_HIGH,199
SIZE_2_INC_VERY_HIGH,562
SIZE_3_INC_VERY_HIGH,374
SIZE_4_INC_VERY_HIGH,366
hhBySize,545661,513133,348268,252494,104797,40831,16861,7259,3084,1644
AveHHSize,2.5171785443220185
AveHHInc,3635.2186543091943,MedianHHInc,2368.0
laborParticipationRateByAge,male,female
<18,0.000116,0.000218
18-29,0.156359,0.153220
30-49,0.487283,0.497157
50-64,0.584326,0.598044
>=65,0.170106,0.105946
aveCommuteDistByRegion,minutes
166002,46.19218
164002,44.94061
199041,26.555727
199014,26.920996
199013,31.304235
199026,25.13875
199002,38.149612
199015,25.930311
199016,26.650726
199025,24.69468
199027,NaN
199028,22.772497
199029,24.063486
199042,30.010044
199043,28.585981
199019,30.577206
199017,31.303759
199018,32.520435
199020,28.794085
199024,24.194323
199033,23.043528
199039,23.928812
199040,25.259668
199050,28.07514
167002,36.057667
199022,27.43938
199021,23.895775
199023,24.301943
199052,33.46152
199051,34.40484
199054,38.95585
199057,45.46928
199035,27.542675
199034,25.913965
199036,28.807854
199037,28.146873
199045,35.450527
199038,26.184612
199046,35.353577
199055,40.438393
199047,36.539913
199048,35.536182
199030,23.14649
199031,22.778198
199032,23.004715
199004,44.967033
199003,44.252403
199005,41.158398
164021,40.741474
167018,34.095272
167017,37.071915
167019,30.701979
167026,32.690186
167024,31.188723
167020,30.338741
167022,32.844124
167014,34.17623
167011,35.932194
166007,49.043053
166005,51.43864
166008,46.257935
167006,40.190228
167008,41.19547
167007,50.517433
167009,48.5851
164016,44.760353
164014,44.880356
164017,45.77896
164018,43.794743
199007,39.42545
199053,37.838444
199056,41.954937
167028,30.055365
199001,46.52263
164020,43.875637
167015,35.147133
167012,33.419308
167001,33.92446
167013,NaN
167023,30.409119
167025,33.54242
167005,33.503338
167003,37.46329
167027,27.95409
167010,35.582184
167016,39.799812
166010,44.733074
166009,42.762825
166011,47.214787
199011,35.343643
164015,46.645912
199008,39.264362
199006,37.195423
164022,42.646336
199009,32.840954
199010,31.198933
166004,49.565887
carOwnershipLevel,households
0cars,1366785
1car,467247
2cars,0
3+cars,0
QualityLevel,Dwellings
1,140873
2,125922
3,162292
4,755748
CountOfDD,FORMAL,1005840
CountOfDD,SEMIDETACHED,182438
CountOfDD,MULTIFAMILY,256002
CountOfDD,BACKYARD_INFORMAL,211191
CountOfDD,INFORMAL,334508
AveMonthlyPrice,FORMAL,956.3051135986237
AveMonthlyPrice,SEMIDETACHED,1009.3034398441233
AveMonthlyPrice,MULTIFAMILY,1282.0172125427337
AveMonthlyPrice,BACKYARD_INFORMAL,761.350236054687
AveMonthlyPrice,INFORMAL,718.7751588205828
AveVacancy,FORMAL,0.067222
